<ticker>,<name>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>,<o/i>
CW4,Lyxor Japan US$,D,20080402,1.2500,1.2500,1.2500,1.2500,0,0
CW4,Lyxor Japan US$,D,20080403,1.2500,1.2500,1.2500,1.2500,0,0
CW4,Lyxor Japan US$,D,20080404,1.2700,1.2700,1.2700,1.2700,8000,0
CW4,Lyxor Japan US$,D,20080407,1.2700,1.2700,1.2700,1.2700,0,0
CW4,Lyxor Japan US$,D,20080408,1.2700,1.2700,1.2700,1.2700,0,0
CW4,Lyxor Japan US$,D,20080409,1.2700,1.2700,1.2700,1.2700,0,0
CW4,Lyxor Japan US$,D,20080410,1.2700,1.2700,1.2700,1.2700,0,0
CW4,Lyxor Japan US$,D,20080411,1.2500,1.2600,1.2500,1.2600,19800,0
CW4,Lyxor Japan US$,D,20080414,1.2600,1.2600,1.2600,1.2600,0,0
CW4,Lyxor Japan US$,D,20080415,1.2600,1.2600,1.2600,1.2600,0,0
CW4,Lyxor Japan US$,D,20080416,1.2600,1.2600,1.2600,1.2600,0,0
CW4,Lyxor Japan US$,D,20080417,1.2600,1.2600,1.2600,1.2600,0,0
CW4,Lyxor Japan US$,D,20080418,1.2700,1.2900,1.2700,1.2900,11080,0
CW4,Lyxor Japan US$,D,20080421,1.2900,1.2900,1.2900,1.2900,0,0
CW4,Lyxor Japan US$,D,20080422,1.2900,1.2900,1.2900,1.2900,0,0
CW4,Lyxor Japan US$,D,20080423,1.2900,1.2900,1.2900,1.2900,0,0
CW4,Lyxor Japan US$,D,20080424,1.2700,1.2700,1.2600,1.2600,5300,0
CW4,Lyxor Japan US$,D,20080425,1.2600,1.2600,1.2600,1.2600,0,0
CW4,Lyxor Japan US$,D,20080428,1.3100,1.3100,1.3100,1.3100,13400,0
CW4,Lyxor Japan US$,D,20080429,1.3100,1.3100,1.3100,1.3100,0,0
CW4,Lyxor Japan US$,D,20080430,1.3100,1.3100,1.3100,1.3100,0,0
CW4,Lyxor Japan US$,D,20080502,1.3200,1.3200,1.3200,1.3200,2000,0
CW4,Lyxor Japan US$,D,20080505,1.3200,1.3200,1.3200,1.3200,0,0
CW4,Lyxor Japan US$,D,20080506,1.3200,1.3200,1.3200,1.3200,0,0
CW4,Lyxor Japan US$,D,20080507,1.3400,1.3400,1.3400,1.3400,2000,0
CW4,Lyxor Japan US$,D,20080508,1.3200,1.3200,1.3200,1.3200,100,0
CW4,Lyxor Japan US$,D,20080509,1.3200,1.3200,1.3200,1.3200,0,0
CW4,Lyxor Japan US$,D,20080512,1.3200,1.3200,1.3200,1.3200,0,0
CW4,Lyxor Japan US$,D,20080513,1.3200,1.3200,1.3200,1.3200,0,0
CW4,Lyxor Japan US$,D,20080514,1.3200,1.3200,1.3200,1.3200,0,0
CW4,Lyxor Japan US$,D,20080515,1.3200,1.3200,1.3200,1.3200,0,0
CW4,Lyxor Japan US$,D,20080516,1.3200,1.3200,1.3200,1.3200,0,0
CW4,Lyxor Japan US$,D,20080520,1.3500,1.3500,1.3500,1.3500,3000,0
CW4,Lyxor Japan US$,D,20080521,1.3500,1.3500,1.3500,1.3500,0,0
CW4,Lyxor Japan US$,D,20080522,1.3500,1.3500,1.3500,1.3500,0,0
CW4,Lyxor Japan US$,D,20080523,1.3500,1.3500,1.3500,1.3500,0,0
CW4,Lyxor Japan US$,D,20080526,1.3200,1.3200,1.3100,1.3100,8000,0
CW4,Lyxor Japan US$,D,20080527,1.3200,1.3200,1.3200,1.3200,14800,0
CW4,Lyxor Japan US$,D,20080528,1.3200,1.3200,1.3200,1.3200,0,0
CW4,Lyxor Japan US$,D,20080529,1.3200,1.3200,1.3200,1.3200,0,0
CW4,Lyxor Japan US$,D,20080530,1.3400,1.3400,1.3400,1.3400,1300000,0
CW4,Lyxor Japan US$,D,20080602,1.3600,1.3600,1.3600,1.3600,6000,0
CW4,Lyxor Japan US$,D,20080603,1.3400,1.3500,1.3400,1.3500,3000,0
CW4,Lyxor Japan US$,D,20080604,1.3500,1.3500,1.3500,1.3500,3320,0
CW4,Lyxor Japan US$,D,20080605,1.3500,1.3500,1.3500,1.3500,500000,0
