<ticker>,<name>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>,<o/i>
QL2,IS ASIA BND S$D,D,20131011,12.6000,12.6000,12.6000,12.6000,0,0
QL2,IS ASIA BND S$D,D,20131014,12.6000,12.6000,12.6000,12.6000,0,0
QL2,IS ASIA BND S$D,D,20131016,12.6000,12.6000,12.6000,12.6000,0,0
QL2,IS ASIA BND S$D,D,20131017,12.6000,12.6000,12.6000,12.6000,0,0
QL2,IS ASIA BND S$D,D,20131018,12.6000,12.6000,12.6000,12.6000,0,0
QL2,IS ASIA BND S$D,D,20131021,12.6000,12.6000,12.6000,12.6000,6900,0
QL2,IS ASIA BND S$D,D,20131022,12.6000,12.6000,12.6000,12.6000,0,0
QL2,IS ASIA BND S$D,D,20131023,12.6000,12.6000,12.6000,12.6000,0,0
QL2,IS ASIA BND S$D,D,20131024,12.6000,12.6000,12.6000,12.6000,0,0
QL2,IS ASIA BND S$D,D,20131025,12.6000,12.6000,12.6000,12.6000,0,0
QL2,IS ASIA BND S$D,D,20131028,12.6000,12.6000,12.6000,12.6000,0,0
QL2,IS ASIA BND S$D,D,20131029,12.6000,12.6000,12.6000,12.6000,0,0
QL2,IS ASIA BND S$D,D,20131030,12.6000,12.6000,12.6000,12.6000,0,0
QL2,IS ASIA BND S$D,D,20131031,12.6000,12.6000,12.6000,12.6000,0,0
QL2,IS ASIA BND S$D,D,20131101,12.6700,12.6700,12.6700,12.6700,100,0
QL2,IS ASIA BND S$D,D,20131104,12.6500,12.6500,12.6500,12.6500,600,0
QL2,IS ASIA BND S$D,D,20131105,12.7000,12.7000,12.7000,12.7000,800,0
QL2,IS ASIA BND S$D,D,20131106,12.7000,12.7000,12.7000,12.7000,0,0
QL2,IS ASIA BND S$D,D,20131107,12.7000,12.7000,12.7000,12.7000,0,0
QL2,IS ASIA BND S$D,D,20131108,12.7000,12.7000,12.7000,12.7000,0,0
QL2,IS ASIA BND S$D,D,20131111,12.7000,12.7000,12.7000,12.7000,0,0
QL2,IS ASIA BND S$D,D,20131112,12.7000,12.7000,12.7000,12.7000,0,0
QL2,IS ASIA BND S$D,D,20131113,12.7000,12.7000,12.7000,12.7000,0,0
QL2,IS ASIA BND S$D,D,20131114,12.7000,12.7000,12.7000,12.7000,0,0
QL2,IS ASIA BND S$D,D,20131115,12.7000,12.7000,12.7000,12.7000,0,0
QL2,IS ASIA BND S$D,D,20131118,12.7000,12.7000,12.7000,12.7000,0,0
QL2,IS ASIA BND S$D,D,20131119,12.7000,12.7000,12.7000,12.7000,0,0
QL2,IS ASIA BND S$D,D,20131120,12.7000,12.7000,12.7000,12.7000,0,0
QL2,IS ASIA BND S$D,D,20131121,12.7000,12.7000,12.7000,12.7000,0,0
QL2,IS ASIA BND S$D,D,20131122,12.7000,12.7000,12.7000,12.7000,0,0
QL2,IS ASIA BND S$D,D,20131125,12.7000,12.7000,12.7000,12.7000,0,0
QL2,IS ASIA BND S$D,D,20131126,12.7000,12.7000,12.7000,12.7000,0,0
QL2,IS ASIA BND S$D,D,20131127,12.7000,12.7000,12.7000,12.7000,0,0
QL2,IS ASIA BND S$D,D,20131128,12.8200,12.8200,12.8200,12.8200,100,0
QL2,IS ASIA BND S$D,D,20131129,12.8300,12.8300,12.8300,12.8300,800,0
QL2,IS ASIA BND S$D,D,20131202,12.8300,12.8300,12.8300,12.8300,0,0
QL2,IS ASIA BND S$D,D,20131203,12.8300,12.8300,12.8300,12.8300,0,0
QL2,IS ASIA BND S$D,D,20131204,12.6600,12.6600,12.6600,12.6600,300,0
QL2,IS ASIA BND S$D,D,20131205,12.6600,12.6600,12.6600,12.6600,0,0
QL2,IS ASIA BND S$D,D,20131206,12.6600,12.6600,12.6600,12.6600,0,0
QL2,IS ASIA BND S$D,D,20131209,12.6600,12.6600,12.6600,12.6600,0,0
QL2,IS ASIA BND S$D,D,20131210,12.6600,12.6600,12.6600,12.6600,0,0
QL2,IS ASIA BND S$D,D,20131211,12.6600,12.6600,12.6600,12.6600,0,0
QL2,IS ASIA BND S$D,D,20131212,12.6600,12.6600,12.6600,12.6600,0,0
QL2,IS ASIA BND S$D,D,20131213,12.6600,12.6600,12.6600,12.6600,0,0
QL2,IS ASIA BND S$D,D,20131216,12.6800,12.6800,12.6800,12.6800,100,0
QL2,IS ASIA BND S$D,D,20131217,12.6800,12.6800,12.6800,12.6800,0,0
QL2,IS ASIA BND S$D,D,20131218,12.6800,12.6800,12.6800,12.6800,0,0
QL2,IS ASIA BND S$D,D,20131219,12.6800,12.6800,12.6800,12.6800,0,0
QL2,IS ASIA BND S$D,D,20131220,12.6800,12.6800,12.6800,12.6800,0,0
QL2,IS ASIA BND S$D,D,20131223,12.6800,12.6800,12.6800,12.6800,0,0
QL2,IS ASIA BND S$D,D,20131224,12.6800,12.6800,12.6800,12.6800,0,0
QL2,IS ASIA BND S$D,D,20131226,12.7200,12.7200,12.7200,12.7200,1000,0
QL2,IS ASIA BND S$D,D,20131227,12.7200,12.7200,12.7200,12.7200,0,0
QL2,IS ASIA BND S$D,D,20131230,12.7200,12.7200,12.7200,12.7200,0,0
QL2,IS ASIA BND S$D,D,20131231,12.7200,12.7200,12.7200,12.7200,0,0
QL2,IS ASIA BND S$D,D,20140102,12.7200,12.7200,12.7200,12.7200,0,0
QL2,IS ASIA BND S$D,D,20140103,12.7700,12.7700,12.7700,12.7700,700,0
QL2,IS ASIA BND S$D,D,20140106,12.7700,12.7700,12.7700,12.7700,0,0
QL2,IS ASIA BND S$D,D,20140107,12.7700,12.7700,12.7700,12.7700,0,0
QL2,IS ASIA BND S$D,D,20140108,12.7700,12.7700,12.7700,12.7700,0,0
QL2,IS ASIA BND S$D,D,20140109,12.7700,12.7700,12.7700,12.7700,0,0
QL2,IS ASIA BND S$D,D,20140110,12.7700,12.7700,12.7700,12.7700,0,0
QL2,IS ASIA BND S$D,D,20140113,12.7700,12.7700,12.7700,12.7700,0,0
QL2,IS ASIA BND S$D,D,20140114,12.7700,12.7700,12.7700,12.7700,0,0
QL2,IS ASIA BND S$D,D,20140115,12.7700,12.7700,12.7700,12.7700,0,0
QL2,IS ASIA BND S$D,D,20140116,12.7700,12.7700,12.7700,12.7700,0,0
