<ticker>,<name>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>,<o/i>
K6K,DBXT S&P500 US$,D,20101119,18.6800,18.6800,18.6800,18.6800,0,0
K6K,DBXT S&P500 US$,D,20101122,18.6800,18.6800,18.6800,18.6800,0,0
K6K,DBXT S&P500 US$,D,20101123,18.6800,18.6800,18.6800,18.6800,0,0
K6K,DBXT S&P500 US$,D,20101124,18.6800,18.6800,18.6800,18.6800,0,0
K6K,DBXT S&P500 US$,D,20101125,18.7800,18.7800,18.7800,18.7800,1000,0
K6K,DBXT S&P500 US$,D,20101126,18.7800,18.7800,18.7800,18.7800,0,0
K6K,DBXT S&P500 US$,D,20101129,18.7800,18.7800,18.7800,18.7800,0,0
K6K,DBXT S&P500 US$,D,20101130,18.7800,18.7800,18.7800,18.7800,0,0
K6K,DBXT S&P500 US$,D,20101201,18.7800,18.7800,18.7800,18.7800,0,0
K6K,DBXT S&P500 US$,D,20101202,18.7800,18.7800,18.7800,18.7800,0,0
K6K,DBXT S&P500 US$,D,20101203,18.7800,18.7800,18.7800,18.7800,0,0
K6K,DBXT S&P500 US$,D,20101206,18.7800,18.7800,18.7800,18.7800,0,0
K6K,DBXT S&P500 US$,D,20101207,19.2600,19.2600,19.2600,19.2600,5000,0
K6K,DBXT S&P500 US$,D,20101208,19.2500,19.2500,19.2500,19.2500,80,0
K6K,DBXT S&P500 US$,D,20101209,19.2500,19.2500,19.2500,19.2500,0,0
K6K,DBXT S&P500 US$,D,20101210,19.2500,19.2500,19.2500,19.2500,0,0
K6K,DBXT S&P500 US$,D,20101213,19.2500,19.2500,19.2500,19.2500,0,0
K6K,DBXT S&P500 US$,D,20101214,19.4700,19.4700,19.4700,19.4700,6000,0
K6K,DBXT S&P500 US$,D,20101215,19.4700,19.4700,19.4700,19.4700,0,0
K6K,DBXT S&P500 US$,D,20101216,19.4700,19.4700,19.4700,19.4700,0,0
K6K,DBXT S&P500 US$,D,20101217,19.4700,19.4700,19.4700,19.4700,0,0
K6K,DBXT S&P500 US$,D,20101220,19.5500,19.5500,19.5490,19.5490,450,0
K6K,DBXT S&P500 US$,D,20101221,19.5500,19.5500,19.5500,19.5500,0,0
K6K,DBXT S&P500 US$,D,20101222,19.5500,19.5500,19.5500,19.5500,0,0
K6K,DBXT S&P500 US$,D,20101223,19.8400,19.8400,19.8400,19.8400,150,0
K6K,DBXT S&P500 US$,D,20101224,19.8400,19.8400,19.8400,19.8400,0,0
K6K,DBXT S&P500 US$,D,20101227,19.7200,19.7200,19.7200,19.7200,150,0
