<ticker>,<name>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>,<o/i>
G3B,Nikko AM STI ETF,D,20111215,2.6800,2.6800,2.6600,2.6700,68200,0
G3B,Nikko AM STI ETF,D,20111216,2.6800,2.6800,2.6700,2.6700,17900,0
G3B,Nikko AM STI ETF,D,20111219,2.6500,2.6500,2.6500,2.6500,5800,0
G3B,Nikko AM STI ETF,D,20111220,2.6500,2.6600,2.6500,2.6500,85200,0
G3B,Nikko AM STI ETF,D,20111221,2.7000,2.7100,2.6900,2.7100,4300,0
G3B,Nikko AM STI ETF,D,20111222,2.7100,2.7100,2.7000,2.7000,29000,0
G3B,Nikko AM STI ETF,D,20111223,2.7200,2.7300,2.7100,2.7300,4200,0
G3B,Nikko AM STI ETF,D,20111227,2.7300,2.7300,2.7300,2.7300,0,0
G3B,Nikko AM STI ETF,D,20111228,2.7200,2.7200,2.7100,2.7100,18200,0
G3B,Nikko AM STI ETF,D,20111229,2.7500,2.7500,2.7100,2.7100,18000,0
G3B,Nikko AM STI ETF,D,20111230,2.7100,2.7100,2.6800,2.6800,230600,0
G3B,Nikko AM STI ETF,D,20120103,2.7200,2.7200,2.7200,2.7200,100,0
G3B,Nikko AM STI ETF,D,20120104,2.7300,2.7400,2.7300,2.7300,5000,0
G3B,Nikko AM STI ETF,D,20120105,2.7500,2.7500,2.7500,2.7500,7000,0
G3B,Nikko AM STI ETF,D,20120106,2.7500,2.7500,2.7400,2.7400,329400,0
G3B,Nikko AM STI ETF,D,20120109,2.7200,2.7200,2.7200,2.7200,1000,0
G3B,Nikko AM STI ETF,D,20120110,2.7400,2.7400,2.7400,2.7400,100,0
G3B,Nikko AM STI ETF,D,20120111,2.7600,2.7800,2.7600,2.7800,171000,0
G3B,Nikko AM STI ETF,D,20120112,2.7600,2.7800,2.7600,2.7800,1186100,0
G3B,Nikko AM STI ETF,D,20120113,2.7900,2.8100,2.7900,2.8100,3800,0
G3B,Nikko AM STI ETF,D,20120116,2.8100,2.8100,2.8000,2.8000,1900,0
G3B,Nikko AM STI ETF,D,20120117,2.7900,2.8500,2.7900,2.8500,217500,0
G3B,Nikko AM STI ETF,D,20120118,2.8300,2.8600,2.8300,2.8300,892000,0
G3B,Nikko AM STI ETF,D,20120119,2.8300,2.8300,2.8300,2.8300,0,0
G3B,Nikko AM STI ETF,D,20120120,2.8500,2.8800,2.8500,2.8800,3600,0
G3B,Nikko AM STI ETF,D,20120125,2.8800,2.9200,2.8800,2.9100,102400,0
G3B,Nikko AM STI ETF,D,20120126,2.9200,2.9300,2.9200,2.9200,126800,0
G3B,Nikko AM STI ETF,D,20120127,2.5700,2.9400,2.5700,2.9400,89800,0
G3B,Nikko AM STI ETF,D,20120130,2.9500,2.9500,2.9100,2.9100,28700,0
G3B,Nikko AM STI ETF,D,20120131,2.8700,2.9300,2.8700,2.9300,22600,0
G3B,Nikko AM STI ETF,D,20120201,2.9500,2.9600,2.9200,2.9400,56100,0
G3B,Nikko AM STI ETF,D,20120202,2.9500,2.9600,2.9500,2.9500,25400,0
G3B,Nikko AM STI ETF,D,20120203,2.9500,2.9500,2.9500,2.9500,362100,0
G3B,Nikko AM STI ETF,D,20120206,2.9800,3.0000,2.9800,3.0000,3600,0
G3B,Nikko AM STI ETF,D,20120207,3.0100,3.0100,2.9800,2.9900,23800,0
G3B,Nikko AM STI ETF,D,20120208,2.9800,3.0100,2.9800,3.0100,16100,0
G3B,Nikko AM STI ETF,D,20120209,3.0000,3.0100,3.0000,3.0000,18400,0
G3B,Nikko AM STI ETF,D,20120210,3.0100,3.0100,2.9900,2.9900,3100,0
G3B,Nikko AM STI ETF,D,20120213,2.9900,3.0100,2.9900,3.0100,7200,0
G3B,Nikko AM STI ETF,D,20120214,3.0100,3.0100,3.0100,3.0100,8100,0
G3B,Nikko AM STI ETF,D,20120215,3.0100,3.0500,3.0100,3.0500,3300,0
G3B,Nikko AM STI ETF,D,20120216,3.0300,3.0300,3.0100,3.0100,1000,0
G3B,Nikko AM STI ETF,D,20120217,3.0300,3.0400,3.0100,3.0100,75500,0
G3B,Nikko AM STI ETF,D,20120220,3.0200,3.0500,3.0200,3.0400,84300,0
G3B,Nikko AM STI ETF,D,20120221,3.0600,3.0600,3.0500,3.0600,4300,0
G3B,Nikko AM STI ETF,D,20120222,3.0600,3.0600,3.0300,3.0300,9000,0
G3B,Nikko AM STI ETF,D,20120223,3.0100,3.0200,2.9900,2.9900,29800,0
G3B,Nikko AM STI ETF,D,20120224,3.0300,3.0300,3.0000,3.0000,128500,0
G3B,Nikko AM STI ETF,D,20120227,3.0100,3.0100,2.9800,2.9800,5900,0
G3B,Nikko AM STI ETF,D,20120228,3.0000,3.0000,2.9900,3.0000,2400,0
G3B,Nikko AM STI ETF,D,20120229,3.0200,3.0200,3.0200,3.0200,1000,0
G3B,Nikko AM STI ETF,D,20120301,3.0400,3.0400,3.0000,3.0000,14000,0
G3B,Nikko AM STI ETF,D,20120302,3.0300,3.0300,3.0200,3.0200,5800,0
G3B,Nikko AM STI ETF,D,20120305,3.0300,3.0300,3.0300,3.0300,1000,0
G3B,Nikko AM STI ETF,D,20120306,3.0100,3.0100,2.9600,2.9600,47500,0
G3B,Nikko AM STI ETF,D,20120307,2.9600,2.9700,2.9500,2.9500,301600,0
G3B,Nikko AM STI ETF,D,20120308,2.9700,3.0100,2.9700,3.0100,301100,0
G3B,Nikko AM STI ETF,D,20120309,3.0200,3.0200,3.0200,3.0200,400,0
G3B,Nikko AM STI ETF,D,20120312,3.0100,3.0100,3.0100,3.0100,600,0
G3B,Nikko AM STI ETF,D,20120313,3.0100,3.0300,3.0100,3.0300,60800,0
G3B,Nikko AM STI ETF,D,20120314,3.0600,3.0600,3.0500,3.0600,26200,0
G3B,Nikko AM STI ETF,D,20120315,3.0500,3.0600,3.0500,3.0600,6100,0
G3B,Nikko AM STI ETF,D,20120316,3.0700,3.0700,3.0500,3.0500,4700,0
G3B,Nikko AM STI ETF,D,20120319,3.0700,3.0700,3.0400,3.0400,11000,0
G3B,Nikko AM STI ETF,D,20120320,3.0600,3.0600,3.0500,3.0500,3000,0
G3B,Nikko AM STI ETF,D,20120321,3.0500,3.0500,3.0500,3.0500,0,0
G3B,Nikko AM STI ETF,D,20120322,3.0400,3.0400,3.0300,3.0300,12900,0
G3B,Nikko AM STI ETF,D,20120323,3.0300,3.0400,3.0300,3.0400,200,0
G3B,Nikko AM STI ETF,D,20120326,3.0500,3.0500,3.0300,3.0400,5000,0
G3B,Nikko AM STI ETF,D,20120327,3.0400,3.0700,3.0400,3.0700,33700,0
G3B,Nikko AM STI ETF,D,20120328,3.0400,3.0600,3.0400,3.0600,15000,0
G3B,Nikko AM STI ETF,D,20120329,3.0500,3.0500,3.0500,3.0500,600,0
G3B,Nikko AM STI ETF,D,20120330,3.0600,3.0600,3.0300,3.0500,17300,0
G3B,Nikko AM STI ETF,D,20120402,3.0900,3.0900,3.0900,3.0900,100,0
G3B,Nikko AM STI ETF,D,20120403,3.0600,3.0700,3.0600,3.0700,250100,0
G3B,Nikko AM STI ETF,D,20120404,3.0400,3.0400,3.0400,3.0400,179000,0
G3B,Nikko AM STI ETF,D,20120405,3.0400,3.0400,3.0300,3.0300,1800,0
G3B,Nikko AM STI ETF,D,20120409,3.0100,3.0100,3.0000,3.0000,1600,0
G3B,Nikko AM STI ETF,D,20120410,3.0100,3.0200,3.0100,3.0200,121200,0
G3B,Nikko AM STI ETF,D,20120411,3.0000,3.0000,2.9900,2.9900,15300,0
G3B,Nikko AM STI ETF,D,20120412,3.0000,3.0200,3.0000,3.0200,181900,0
G3B,Nikko AM STI ETF,D,20120413,3.0300,3.0300,3.0300,3.0300,5000,0
G3B,Nikko AM STI ETF,D,20120416,3.0200,3.0300,3.0200,3.0300,17000,0
G3B,Nikko AM STI ETF,D,20120417,3.0300,3.0300,3.0200,3.0200,4000,0
G3B,Nikko AM STI ETF,D,20120418,3.0300,3.0400,3.0300,3.0400,68000,0
G3B,Nikko AM STI ETF,D,20120419,3.0700,3.0700,3.0300,3.0600,22100,0
G3B,Nikko AM STI ETF,D,20120420,3.0300,3.0500,3.0300,3.0500,2500,0
G3B,Nikko AM STI ETF,D,20120423,3.0300,3.0300,2.9900,2.9900,51100,0
G3B,Nikko AM STI ETF,D,20120424,3.0300,3.0300,3.0300,3.0300,100,0
G3B,Nikko AM STI ETF,D,20120425,3.0300,3.0300,3.0200,3.0300,3600,0
G3B,Nikko AM STI ETF,D,20120426,3.0400,3.0400,3.0300,3.0400,3900,0
G3B,Nikko AM STI ETF,D,20120427,3.0300,3.0300,3.0000,3.0200,809900,0
G3B,Nikko AM STI ETF,D,20120430,3.0200,3.0200,3.0100,3.0200,1300,0
G3B,Nikko AM STI ETF,D,20120502,3.0400,3.0400,3.0400,3.0400,200,0
G3B,Nikko AM STI ETF,D,20120503,3.0200,3.0400,3.0200,3.0400,900,0
G3B,Nikko AM STI ETF,D,20120504,3.0200,3.0300,3.0200,3.0300,204100,0
G3B,Nikko AM STI ETF,D,20120507,2.9900,2.9900,2.9400,2.9700,12200,0
G3B,Nikko AM STI ETF,D,20120508,3.0900,3.0900,2.9700,2.9700,37100,0
G3B,Nikko AM STI ETF,D,20120509,2.9700,2.9700,2.9600,2.9600,103500,0
G3B,Nikko AM STI ETF,D,20120510,2.9600,2.9600,2.9400,2.9500,11500,0
G3B,Nikko AM STI ETF,D,20120511,2.9300,2.9400,2.9200,2.9400,102500,0
G3B,Nikko AM STI ETF,D,20120514,2.9500,2.9500,2.9200,2.9200,8000,0
G3B,Nikko AM STI ETF,D,20120515,2.9300,2.9400,2.9000,2.9400,36800,0
G3B,Nikko AM STI ETF,D,20120516,2.9300,2.9300,2.8700,2.8800,196600,0
G3B,Nikko AM STI ETF,D,20120517,2.8900,2.9000,2.8800,2.8800,250500,0
G3B,Nikko AM STI ETF,D,20120518,2.8500,2.8500,2.8200,2.8400,229700,0
G3B,Nikko AM STI ETF,D,20120521,2.8100,2.8700,2.8100,2.8600,98100,0
G3B,Nikko AM STI ETF,D,20120522,2.8800,2.8800,2.8700,2.8700,5300,0
G3B,Nikko AM STI ETF,D,20120523,2.8600,2.8600,2.8300,2.8300,133600,0
G3B,Nikko AM STI ETF,D,20120524,2.8400,2.8400,2.8300,2.8400,13800,0
G3B,Nikko AM STI ETF,D,20120525,2.8300,2.8300,2.8200,2.8200,2400,0
G3B,Nikko AM STI ETF,D,20120528,2.8100,2.8200,2.8100,2.8200,4200,0
G3B,Nikko AM STI ETF,D,20120529,2.8200,2.8400,2.8200,2.8400,3000,0
G3B,Nikko AM STI ETF,D,20120530,2.8300,2.8400,2.8300,2.8400,6500,0
G3B,Nikko AM STI ETF,D,20120531,2.8300,2.8300,2.8200,2.8300,20500,0
G3B,Nikko AM STI ETF,D,20120601,2.8100,2.8100,2.8000,2.8100,263600,0
