<ticker>,<name>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>,<o/i>
J0P,DBXT MSWorld US$,D,20130617,3.7700,3.7700,3.7700,3.7700,0,0
J0P,DBXT MSWorld US$,D,20130618,3.7900,3.7900,3.7900,3.7900,70,0
J0P,DBXT MSWorld US$,D,20130619,3.8300,3.8300,3.8300,3.8300,3130,0
J0P,DBXT MSWorld US$,D,20130620,3.8300,3.8300,3.8300,3.8300,0,0
J0P,DBXT MSWorld US$,D,20130621,3.8300,3.8300,3.8300,3.8300,0,0
J0P,DBXT MSWorld US$,D,20130624,3.8300,3.8300,3.8300,3.8300,0,0
J0P,DBXT MSWorld US$,D,20130625,3.8300,3.8300,3.8300,3.8300,0,0
J0P,DBXT MSWorld US$,D,20130626,3.8300,3.8300,3.8300,3.8300,0,0
J0P,DBXT MSWorld US$,D,20130627,3.6800,3.6800,3.6800,3.6800,6430,0
J0P,DBXT MSWorld US$,D,20130628,3.6800,3.6800,3.6800,3.6800,0,0
J0P,DBXT MSWorld US$,D,20130701,3.6800,3.7000,3.6800,3.7000,1820,0
J0P,DBXT MSWorld US$,D,20130702,3.7200,3.7200,3.7200,3.7200,5210,0
J0P,DBXT MSWorld US$,D,20130703,3.7200,3.7200,3.7200,3.7200,0,0
J0P,DBXT MSWorld US$,D,20130704,3.7200,3.7200,3.7200,3.7200,0,0
J0P,DBXT MSWorld US$,D,20130705,3.7200,3.7200,3.7200,3.7200,0,0
J0P,DBXT MSWorld US$,D,20130708,3.7200,3.7400,3.7200,3.7400,4400,0
J0P,DBXT MSWorld US$,D,20130709,3.7400,3.7400,3.7400,3.7400,0,0
J0P,DBXT MSWorld US$,D,20130710,3.7400,3.7400,3.7400,3.7400,0,0
J0P,DBXT MSWorld US$,D,20130711,3.7400,3.7400,3.7400,3.7400,0,0
J0P,DBXT MSWorld US$,D,20130712,3.7400,3.7400,3.7400,3.7400,0,0
J0P,DBXT MSWorld US$,D,20130715,3.8500,3.8500,3.8500,3.8500,700,0
J0P,DBXT MSWorld US$,D,20130716,3.8500,3.8500,3.8500,3.8500,0,0
J0P,DBXT MSWorld US$,D,20130717,3.8700,3.8700,3.8500,3.8500,2170,0
J0P,DBXT MSWorld US$,D,20130718,3.8500,3.8500,3.8500,3.8500,0,0
J0P,DBXT MSWorld US$,D,20130719,3.8800,3.8800,3.8800,3.8800,2970,0
J0P,DBXT MSWorld US$,D,20130722,3.8800,3.8800,3.8800,3.8800,0,0
J0P,DBXT MSWorld US$,D,20130723,3.8800,3.8800,3.8800,3.8800,0,0
J0P,DBXT MSWorld US$,D,20130724,3.8800,3.8800,3.8800,3.8800,0,0
J0P,DBXT MSWorld US$,D,20130725,3.8800,3.8800,3.8800,3.8800,0,0
J0P,DBXT MSWorld US$,D,20130726,3.9100,3.9100,3.9000,3.9000,5510,0
J0P,DBXT MSWorld US$,D,20130729,3.8800,3.8800,3.8800,3.8800,580,0
J0P,DBXT MSWorld US$,D,20130730,3.8900,3.8900,3.8900,3.8900,10,0
J0P,DBXT MSWorld US$,D,20130731,3.8900,3.8900,3.8900,3.8900,0,0
J0P,DBXT MSWorld US$,D,20130801,3.9300,3.9300,3.9300,3.9300,1000,0
J0P,DBXT MSWorld US$,D,20130802,3.9400,3.9400,3.9400,3.9400,360,0
J0P,DBXT MSWorld US$,D,20130805,3.9500,3.9500,3.9500,3.9500,10,0
J0P,DBXT MSWorld US$,D,20130806,3.9500,3.9500,3.9500,3.9500,0,0
J0P,DBXT MSWorld US$,D,20130807,3.9500,3.9500,3.9500,3.9500,0,0
J0P,DBXT MSWorld US$,D,20130812,3.9500,3.9500,3.9500,3.9500,0,0
J0P,DBXT MSWorld US$,D,20130813,3.9600,3.9600,3.9600,3.9600,3790,0
J0P,DBXT MSWorld US$,D,20130814,3.9600,3.9600,3.9600,3.9600,0,0
J0P,DBXT MSWorld US$,D,20130815,3.9600,3.9600,3.9500,3.9500,5170,0
J0P,DBXT MSWorld US$,D,20130816,3.9500,3.9500,3.9500,3.9500,0,0
J0P,DBXT MSWorld US$,D,20130819,3.9500,3.9500,3.9500,3.9500,0,0
J0P,DBXT MSWorld US$,D,20130820,3.8900,3.8900,3.8900,3.8900,1300,0
J0P,DBXT MSWorld US$,D,20130821,3.8900,3.8900,3.8900,3.8900,0,0
J0P,DBXT MSWorld US$,D,20130822,3.8900,3.8900,3.8900,3.8900,0,0
J0P,DBXT MSWorld US$,D,20130823,3.9000,3.9000,3.8900,3.8900,1680,0
J0P,DBXT MSWorld US$,D,20130826,3.9100,3.9100,3.9100,3.9100,3200,0
J0P,DBXT MSWorld US$,D,20130827,3.9100,3.9100,3.9100,3.9100,0,0
J0P,DBXT MSWorld US$,D,20130828,3.9100,3.9100,3.9100,3.9100,0,0
J0P,DBXT MSWorld US$,D,20130829,3.9100,3.9100,3.9100,3.9100,0,0
J0P,DBXT MSWorld US$,D,20130830,3.8300,3.8300,3.8300,3.8300,2000,0
J0P,DBXT MSWorld US$,D,20130902,3.8400,3.8400,3.8400,3.8400,1000,0
J0P,DBXT MSWorld US$,D,20130903,3.8600,3.8600,3.8500,3.8500,840,0
J0P,DBXT MSWorld US$,D,20130904,3.8200,3.8200,3.8200,3.8200,480,0
J0P,DBXT MSWorld US$,D,20130905,3.8700,3.8700,3.8700,3.8700,3710,0
J0P,DBXT MSWorld US$,D,20130906,3.8700,3.8700,3.8700,3.8700,0,0
J0P,DBXT MSWorld US$,D,20130909,3.8700,3.8700,3.8700,3.8700,0,0
J0P,DBXT MSWorld US$,D,20130910,3.8700,3.8700,3.8700,3.8700,0,0
J0P,DBXT MSWorld US$,D,20130911,3.8700,3.8700,3.8700,3.8700,0,0
J0P,DBXT MSWorld US$,D,20130912,3.8700,3.8700,3.8700,3.8700,0,0
J0P,DBXT MSWorld US$,D,20130913,3.9700,3.9700,3.9600,3.9600,8000,0
J0P,DBXT MSWorld US$,D,20130916,4.0000,4.0000,4.0000,4.0000,5000,0
J0P,DBXT MSWorld US$,D,20130917,4.0000,4.0000,4.0000,4.0000,0,0
J0P,DBXT MSWorld US$,D,20130918,4.0000,4.0000,4.0000,4.0000,0,0
J0P,DBXT MSWorld US$,D,20130919,4.0000,4.0000,4.0000,4.0000,0,0
J0P,DBXT MSWorld US$,D,20130920,4.0600,4.0600,4.0600,4.0600,1300,0
J0P,DBXT MSWorld US$,D,20130923,4.0600,4.0600,4.0600,4.0600,0,0
J0P,DBXT MSWorld US$,D,20130924,4.0200,4.0200,4.0200,4.0200,60,0
J0P,DBXT MSWorld US$,D,20130925,4.0200,4.0200,4.0200,4.0200,800,0
J0P,DBXT MSWorld US$,D,20130926,4.0200,4.0200,4.0200,4.0200,0,0
J0P,DBXT MSWorld US$,D,20130927,4.0200,4.0200,4.0200,4.0200,0,0
J0P,DBXT MSWorld US$,D,20130930,3.9700,3.9700,3.9700,3.9700,1800,0
J0P,DBXT MSWorld US$,D,20131001,3.9900,3.9900,3.9900,3.9900,1000,0
J0P,DBXT MSWorld US$,D,20131002,3.9900,3.9900,3.9700,3.9700,8860,0
J0P,DBXT MSWorld US$,D,20131003,3.9700,3.9700,3.9700,3.9700,0,0
J0P,DBXT MSWorld US$,D,20131004,3.9700,3.9700,3.9700,3.9700,0,0
J0P,DBXT MSWorld US$,D,20131007,3.9600,3.9600,3.9600,3.9600,760,0
J0P,DBXT MSWorld US$,D,20131008,3.9500,3.9500,3.9500,3.9500,850,0
J0P,DBXT MSWorld US$,D,20131009,3.9500,3.9500,3.9500,3.9500,0,0
J0P,DBXT MSWorld US$,D,20131010,3.9400,3.9400,3.9400,3.9400,1000,0
J0P,DBXT MSWorld US$,D,20131011,3.9400,3.9400,3.9400,3.9400,0,0
J0P,DBXT MSWorld US$,D,20131014,3.9400,3.9400,3.9400,3.9400,0,0
J0P,DBXT MSWorld US$,D,20131016,3.9400,3.9400,3.9400,3.9400,0,0
J0P,DBXT MSWorld US$,D,20131017,4.0600,4.0600,4.0600,4.0600,10000,0
J0P,DBXT MSWorld US$,D,20131018,4.1100,4.1100,4.1100,4.1100,60,0
J0P,DBXT MSWorld US$,D,20131021,4.1100,4.1100,4.1100,4.1100,0,0
J0P,DBXT MSWorld US$,D,20131022,4.1100,4.1100,4.1100,4.1100,0,0
J0P,DBXT MSWorld US$,D,20131023,4.1100,4.1100,4.1100,4.1100,0,0
J0P,DBXT MSWorld US$,D,20131024,4.1100,4.1100,4.1100,4.1100,0,0
J0P,DBXT MSWorld US$,D,20131025,4.1100,4.1100,4.1100,4.1100,0,0
J0P,DBXT MSWorld US$,D,20131028,4.1100,4.1100,4.1100,4.1100,0,0
J0P,DBXT MSWorld US$,D,20131029,4.1500,4.1600,4.1500,4.1600,1200,0
J0P,DBXT MSWorld US$,D,20131030,4.1600,4.1600,4.1600,4.1600,0,0
J0P,DBXT MSWorld US$,D,20131031,4.1300,4.1300,4.1300,4.1300,50,0
J0P,DBXT MSWorld US$,D,20131101,4.1300,4.1300,4.1300,4.1300,0,0
J0P,DBXT MSWorld US$,D,20131104,4.1300,4.1300,4.1300,4.1300,0,0
J0P,DBXT MSWorld US$,D,20131105,4.1400,4.1400,4.1400,4.1400,3910,0
J0P,DBXT MSWorld US$,D,20131106,4.1400,4.1400,4.1400,4.1400,0,0
J0P,DBXT MSWorld US$,D,20131107,4.1400,4.1400,4.1400,4.1400,0,0
J0P,DBXT MSWorld US$,D,20131108,4.1000,4.1000,4.1000,4.1000,1000,0
J0P,DBXT MSWorld US$,D,20131111,4.1200,4.1200,4.1200,4.1200,540,0
J0P,DBXT MSWorld US$,D,20131112,4.1400,4.1400,4.1400,4.1400,4660,0
J0P,DBXT MSWorld US$,D,20131113,4.1100,4.1100,4.1100,4.1100,32000,0
J0P,DBXT MSWorld US$,D,20131114,4.1100,4.1100,4.1100,4.1100,0,0
J0P,DBXT MSWorld US$,D,20131115,4.1900,4.1900,4.1900,4.1900,30,0
J0P,DBXT MSWorld US$,D,20131118,4.2000,4.2000,4.2000,4.2000,30,0
J0P,DBXT MSWorld US$,D,20131119,4.2000,4.2000,4.1800,4.1800,5610,0
J0P,DBXT MSWorld US$,D,20131120,4.1800,4.1800,4.1800,4.1800,60,0
J0P,DBXT MSWorld US$,D,20131121,4.1800,4.1800,4.1800,4.1800,0,0
J0P,DBXT MSWorld US$,D,20131122,4.1900,4.1900,4.1900,4.1900,10050,0
J0P,DBXT MSWorld US$,D,20131125,4.2100,4.2100,4.2100,4.2100,2570,0
J0P,DBXT MSWorld US$,D,20131126,4.2100,4.2100,4.2100,4.2100,0,0
J0P,DBXT MSWorld US$,D,20131127,4.2100,4.2100,4.2100,4.2100,0,0
J0P,DBXT MSWorld US$,D,20131128,4.2100,4.2100,4.2100,4.2100,300,0
J0P,DBXT MSWorld US$,D,20131129,4.2200,4.2200,4.2200,4.2200,4030,0
J0P,DBXT MSWorld US$,D,20131202,4.2100,4.2100,4.2100,4.2100,30,0
J0P,DBXT MSWorld US$,D,20131203,4.2000,4.2000,4.2000,4.2000,1000,0
J0P,DBXT MSWorld US$,D,20131204,4.2000,4.2000,4.2000,4.2000,0,0
J0P,DBXT MSWorld US$,D,20131205,4.2000,4.2000,4.1600,4.1600,5200,0
J0P,DBXT MSWorld US$,D,20131206,4.1600,4.1600,4.1600,4.1600,0,0
J0P,DBXT MSWorld US$,D,20131209,4.1600,4.1600,4.1600,4.1600,0,0
J0P,DBXT MSWorld US$,D,20131210,4.1600,4.1600,4.1600,4.1600,0,0
J0P,DBXT MSWorld US$,D,20131211,4.1700,4.1700,4.1700,4.1700,2420,0
J0P,DBXT MSWorld US$,D,20131212,4.1700,4.1700,4.1700,4.1700,0,0
J0P,DBXT MSWorld US$,D,20131213,4.1100,4.1100,4.1100,4.1100,2300,0
J0P,DBXT MSWorld US$,D,20131216,4.1000,4.1000,4.0900,4.0900,400,0
J0P,DBXT MSWorld US$,D,20131217,4.0900,4.0900,4.0900,4.0900,0,0
J0P,DBXT MSWorld US$,D,20131218,4.0900,4.0900,4.0900,4.0900,0,0
J0P,DBXT MSWorld US$,D,20131219,4.1800,4.1800,4.1800,4.1800,1020,0
J0P,DBXT MSWorld US$,D,20131220,4.1800,4.1800,4.1800,4.1800,20,0
J0P,DBXT MSWorld US$,D,20131223,4.1800,4.1800,4.1800,4.1800,0,0
J0P,DBXT MSWorld US$,D,20131224,4.2300,4.2400,4.2300,4.2400,1460,0
J0P,DBXT MSWorld US$,D,20131226,4.2400,4.2400,4.2400,4.2400,0,0
J0P,DBXT MSWorld US$,D,20131227,4.2400,4.2400,4.2400,4.2400,0,0
J0P,DBXT MSWorld US$,D,20131230,4.2800,4.2800,4.2800,4.2800,250,0
J0P,DBXT MSWorld US$,D,20131231,4.2800,4.2800,4.2800,4.2800,0,0
J0P,DBXT MSWorld US$,D,20140102,4.3000,4.3000,4.2600,4.2600,6600,0
J0P,DBXT MSWorld US$,D,20140103,4.2400,4.2500,4.2300,4.2500,5330,0
J0P,DBXT MSWorld US$,D,20140106,4.2500,4.2500,4.2500,4.2500,0,0
J0P,DBXT MSWorld US$,D,20140107,4.2400,4.2400,4.2400,4.2400,10,0
J0P,DBXT MSWorld US$,D,20140108,4.2700,4.2700,4.2700,4.2700,1830,0
J0P,DBXT MSWorld US$,D,20140109,4.2700,4.2700,4.2700,4.2700,0,0
J0P,DBXT MSWorld US$,D,20140110,4.2700,4.2700,4.2700,4.2700,1400,0
J0P,DBXT MSWorld US$,D,20140113,4.2900,4.2900,4.2900,4.2900,1000,0
J0P,DBXT MSWorld US$,D,20140114,4.2500,4.2500,4.2500,4.2500,1000,0
J0P,DBXT MSWorld US$,D,20140115,4.2500,4.2500,4.2500,4.2500,0,0
J0P,DBXT MSWorld US$,D,20140116,4.3000,4.3000,4.2900,4.2900,1060,0
J0P,DBXT MSWorld US$,D,20140117,4.2900,4.2900,4.2900,4.2900,110,0
J0P,DBXT MSWorld US$,D,20140120,4.2900,4.2900,4.2900,4.2900,0,0
J0P,DBXT MSWorld US$,D,20140121,4.2900,4.2900,4.2900,4.2900,520,0
J0P,DBXT MSWorld US$,D,20140122,4.3000,4.3000,4.3000,4.3000,200,0
J0P,DBXT MSWorld US$,D,20140123,4.3000,4.3000,4.3000,4.3000,0,0
J0P,DBXT MSWorld US$,D,20140124,4.2600,4.2800,4.2600,4.2800,21800,0
J0P,DBXT MSWorld US$,D,20140127,4.2800,4.2800,4.2800,4.2800,0,0
J0P,DBXT MSWorld US$,D,20140128,4.1800,4.1900,4.1800,4.1900,14040,0
J0P,DBXT MSWorld US$,D,20140129,4.1900,4.1900,4.1900,4.1900,0,0
J0P,DBXT MSWorld US$,D,20140130,4.1900,4.1900,4.1900,4.1900,0,0
J0P,DBXT MSWorld US$,D,20140203,4.1400,4.1500,4.1400,4.1500,7850,0
J0P,DBXT MSWorld US$,D,20140204,4.1500,4.1500,4.1500,4.1500,0,0
J0P,DBXT MSWorld US$,D,20140205,4.0800,4.0800,4.0600,4.0600,4290,0
J0P,DBXT MSWorld US$,D,20140206,4.0900,4.0900,4.0900,4.0900,1490,0
J0P,DBXT MSWorld US$,D,20140207,4.1300,4.1300,4.1300,4.1300,10,0
J0P,DBXT MSWorld US$,D,20140210,4.1900,4.1900,4.1900,4.1900,1190,0
J0P,DBXT MSWorld US$,D,20140211,4.1900,4.1900,4.1900,4.1900,0,0
J0P,DBXT MSWorld US$,D,20140212,4.1900,4.1900,4.1900,4.1900,0,0
J0P,DBXT MSWorld US$,D,20140213,4.2300,4.2400,4.2300,4.2400,2410,0
J0P,DBXT MSWorld US$,D,20140214,4.2700,4.2700,4.2700,4.2700,890,0
J0P,DBXT MSWorld US$,D,20140217,4.2700,4.2700,4.2700,4.2700,0,0
J0P,DBXT MSWorld US$,D,20140218,4.2700,4.2700,4.2700,4.2700,0,0
J0P,DBXT MSWorld US$,D,20140219,4.2700,4.2700,4.2700,4.2700,0,0
J0P,DBXT MSWorld US$,D,20140220,4.2700,4.2700,4.2700,4.2700,60,0
J0P,DBXT MSWorld US$,D,20140221,4.2700,4.2700,4.2700,4.2700,0,0
J0P,DBXT MSWorld US$,D,20140224,4.2900,4.2900,4.2900,4.2900,19140,0
J0P,DBXT MSWorld US$,D,20140225,4.3300,4.3300,4.3300,4.3300,2900,0
J0P,DBXT MSWorld US$,D,20140226,4.3300,4.3300,4.3300,4.3300,1100,0
J0P,DBXT MSWorld US$,D,20140227,4.3400,4.3400,4.3300,4.3300,4500,0
J0P,DBXT MSWorld US$,D,20140228,4.3300,4.3300,4.3300,4.3300,0,0
J0P,DBXT MSWorld US$,D,20140303,4.3100,4.3100,4.3100,4.3100,2000,0
J0P,DBXT MSWorld US$,D,20140304,4.3100,4.3300,4.3100,4.3300,4950,0
J0P,DBXT MSWorld US$,D,20140305,4.3500,4.3500,4.3500,4.3500,710,0
J0P,DBXT MSWorld US$,D,20140306,4.3700,4.3700,4.3700,4.3700,0,0
J0P,DBXT MSWorld US$,D,20140307,4.3800,4.3800,4.3800,4.3800,0,0
J0P,DBXT MSWorld US$,D,20140310,4.3500,4.3500,4.3500,4.3500,0,0
J0P,DBXT MSWorld US$,D,20140311,4.3500,4.3500,4.3500,4.3500,0,0
J0P,DBXT MSWorld US$,D,20140312,4.3100,4.3100,4.3100,4.3100,0,0
J0P,DBXT MSWorld US$,D,20140313,4.3300,4.3300,4.3300,4.3300,400,0
J0P,DBXT MSWorld US$,D,20140314,4.2700,4.2700,4.2600,4.2600,20740,0
J0P,DBXT MSWorld US$,D,20140317,4.2400,4.2400,4.2400,4.2400,2000,0
J0P,DBXT MSWorld US$,D,20140318,4.2800,4.2800,4.2800,4.2800,10,0
J0P,DBXT MSWorld US$,D,20140319,4.3200,4.3200,4.3200,4.3200,0,0
J0P,DBXT MSWorld US$,D,20140320,4.2700,4.2700,4.2700,4.2700,80,0
J0P,DBXT MSWorld US$,D,20140321,4.3000,4.3100,4.3000,4.3100,2520,0
J0P,DBXT MSWorld US$,D,20140324,4.3000,4.3000,4.3000,4.3000,0,0
