<ticker>,<name>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>,<o/i>
P60,Lyxor Asia US$,D,20120612,3.9500,3.9500,3.9500,3.9500,1000,0
P60,Lyxor Asia US$,D,20120613,3.9500,3.9500,3.9500,3.9500,0,0
P60,Lyxor Asia US$,D,20120614,4.0500,4.0800,4.0400,4.0500,53530,0
P60,Lyxor Asia US$,D,20120615,4.0500,4.0500,4.0500,4.0500,0,0
P60,Lyxor Asia US$,D,20120618,4.0500,4.0500,4.0500,4.0500,0,0
P60,Lyxor Asia US$,D,20120619,4.0500,4.0500,4.0500,4.0500,0,0
P60,Lyxor Asia US$,D,20120620,4.0500,4.0500,4.0500,4.0500,0,0
P60,Lyxor Asia US$,D,20120621,4.0500,4.0500,4.0500,4.0500,0,0
P60,Lyxor Asia US$,D,20120622,4.0900,4.0900,4.0200,4.0200,1100,0
P60,Lyxor Asia US$,D,20120625,3.9700,3.9700,3.9700,3.9700,1350,0
P60,Lyxor Asia US$,D,20120626,3.9700,3.9700,3.9700,3.9700,0,0
P60,Lyxor Asia US$,D,20120627,3.9800,3.9900,3.9800,3.9900,5530,0
P60,Lyxor Asia US$,D,20120628,4.0400,4.0400,4.0000,4.0000,50000,0
P60,Lyxor Asia US$,D,20120629,4.0000,4.0000,4.0000,4.0000,0,0
P60,Lyxor Asia US$,D,20120702,4.0000,4.0000,4.0000,4.0000,0,0
P60,Lyxor Asia US$,D,20120703,4.0000,4.0000,4.0000,4.0000,0,0
P60,Lyxor Asia US$,D,20120704,4.0000,4.0000,4.0000,4.0000,0,0
P60,Lyxor Asia US$,D,20120705,4.0000,4.0000,4.0000,4.0000,0,0
P60,Lyxor Asia US$,D,20120706,4.2000,4.2000,4.2000,4.2000,2000,0
P60,Lyxor Asia US$,D,20120709,4.1200,4.1200,4.0700,4.0800,122000,0
P60,Lyxor Asia US$,D,20120710,4.0800,4.0800,4.0800,4.0800,0,0
P60,Lyxor Asia US$,D,20120711,4.0800,4.0800,4.0800,4.0800,0,0
P60,Lyxor Asia US$,D,20120712,4.1300,4.1300,4.1300,4.1300,10,0
P60,Lyxor Asia US$,D,20120713,4.1300,4.1300,4.1300,4.1300,0,0
P60,Lyxor Asia US$,D,20120716,4.1300,4.1300,4.1300,4.1300,10,0
P60,Lyxor Asia US$,D,20120717,4.1300,4.1300,4.1300,4.1300,0,0
P60,Lyxor Asia US$,D,20120718,4.1100,4.1100,4.0600,4.0600,1758120,0
P60,Lyxor Asia US$,D,20120719,4.0600,4.0600,4.0600,4.0600,0,0
P60,Lyxor Asia US$,D,20120720,4.0600,4.0600,4.0600,4.0600,0,0
P60,Lyxor Asia US$,D,20120723,4.0600,4.0600,4.0600,4.0600,0,0
P60,Lyxor Asia US$,D,20120724,4.0300,4.0300,4.0300,4.0300,50000,0
P60,Lyxor Asia US$,D,20120725,4.0200,4.0400,3.9800,4.0400,2800,0
P60,Lyxor Asia US$,D,20120726,4.0700,4.1100,4.0700,4.0700,245430,0
P60,Lyxor Asia US$,D,20120727,4.1500,4.1500,4.1500,4.1500,3000,0
P60,Lyxor Asia US$,D,20120730,4.1500,4.1500,4.1500,4.1500,0,0
P60,Lyxor Asia US$,D,20120731,4.1900,4.1900,4.1900,4.1900,2070,0
P60,Lyxor Asia US$,D,20120801,4.1900,4.1900,4.1900,4.1900,0,0
P60,Lyxor Asia US$,D,20120802,4.1900,4.1900,4.1900,4.1900,0,0
P60,Lyxor Asia US$,D,20120803,4.2100,4.2100,4.2100,4.2100,2500,0
P60,Lyxor Asia US$,D,20120806,4.2600,4.2600,4.2600,4.2600,1260,0
P60,Lyxor Asia US$,D,20120807,4.2600,4.2600,4.2600,4.2600,0,0
P60,Lyxor Asia US$,D,20120808,4.3000,4.3000,4.2800,4.2800,123720,0
P60,Lyxor Asia US$,D,20120810,4.2800,4.2800,4.2800,4.2800,0,0
