<ticker>,<name>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>,<o/i>
O9B,DBXT MSASPAC US$,D,20140212,3.5000,3.5000,3.5000,3.5000,0,0
O9B,DBXT MSASPAC US$,D,20140213,3.5000,3.5000,3.5000,3.5000,0,0
O9B,DBXT MSASPAC US$,D,20140214,3.5000,3.5000,3.5000,3.5000,0,0
O9B,DBXT MSASPAC US$,D,20140217,3.5000,3.5000,3.5000,3.5000,0,0
O9B,DBXT MSASPAC US$,D,20140218,3.5000,3.5000,3.5000,3.5000,0,0
O9B,DBXT MSASPAC US$,D,20140219,3.5000,3.5000,3.5000,3.5000,0,0
O9B,DBXT MSASPAC US$,D,20140220,3.5000,3.5000,3.5000,3.5000,0,0
O9B,DBXT MSASPAC US$,D,20140221,3.5000,3.5000,3.5000,3.5000,0,0
O9B,DBXT MSASPAC US$,D,20140224,3.6800,3.6800,3.6800,3.6800,0,0
O9B,DBXT MSASPAC US$,D,20140225,3.6800,3.6800,3.6800,3.6800,0,0
O9B,DBXT MSASPAC US$,D,20140226,3.7000,3.7000,3.7000,3.7000,0,0
O9B,DBXT MSASPAC US$,D,20140227,3.7000,3.7000,3.7000,3.7000,0,0
O9B,DBXT MSASPAC US$,D,20140228,3.7200,3.7200,3.7200,3.7200,0,0
O9B,DBXT MSASPAC US$,D,20140303,3.6800,3.6800,3.6800,3.6800,0,0
O9B,DBXT MSASPAC US$,D,20140304,3.6900,3.6900,3.6900,3.6900,0,0
O9B,DBXT MSASPAC US$,D,20140305,3.7100,3.7100,3.7100,3.7100,0,0
O9B,DBXT MSASPAC US$,D,20140306,3.7400,3.7400,3.7400,3.7400,0,0
O9B,DBXT MSASPAC US$,D,20140307,3.7500,3.7500,3.7500,3.7500,0,0
O9B,DBXT MSASPAC US$,D,20140310,3.7100,3.7100,3.7100,3.7100,20,0
O9B,DBXT MSASPAC US$,D,20140311,3.7100,3.7100,3.7100,3.7100,0,0
O9B,DBXT MSASPAC US$,D,20140312,3.6600,3.6600,3.6600,3.6600,0,0
O9B,DBXT MSASPAC US$,D,20140313,3.6800,3.6800,3.6800,3.6800,0,0
O9B,DBXT MSASPAC US$,D,20140314,3.6300,3.6300,3.6300,3.6300,300,0
O9B,DBXT MSASPAC US$,D,20140317,3.6600,3.6600,3.6600,3.6600,0,0
O9B,DBXT MSASPAC US$,D,20140318,3.6600,3.6600,3.6600,3.6600,0,0
O9B,DBXT MSASPAC US$,D,20140319,3.6700,3.6700,3.6700,3.6700,0,0
O9B,DBXT MSASPAC US$,D,20140320,3.6000,3.6000,3.6000,3.6000,0,0
O9B,DBXT MSASPAC US$,D,20140321,3.6300,3.6300,3.6300,3.6300,0,0
O9B,DBXT MSASPAC US$,D,20140324,3.6700,3.6700,3.6700,3.6700,0,0
O9B,DBXT MSASPAC US$,D,20140325,3.6700,3.6700,3.6700,3.6700,0,0
O9B,DBXT MSASPAC US$,D,20140326,3.7100,3.7100,3.7100,3.7100,0,0
O9B,DBXT MSASPAC US$,D,20140327,3.7200,3.7200,3.7200,3.7200,0,0
O9B,DBXT MSASPAC US$,D,20140328,3.7400,3.7400,3.7400,3.7400,0,0
O9B,DBXT MSASPAC US$,D,20140331,3.7600,3.7600,3.7600,3.7600,0,0
O9B,DBXT MSASPAC US$,D,20140401,3.8000,3.8000,3.8000,3.8000,0,0
O9B,DBXT MSASPAC US$,D,20140402,3.8100,3.8100,3.8100,3.8100,0,0
O9B,DBXT MSASPAC US$,D,20140403,3.8100,3.8100,3.8100,3.8100,0,0
O9B,DBXT MSASPAC US$,D,20140404,3.8100,3.8100,3.8100,3.8100,0,0
O9B,DBXT MSASPAC US$,D,20140407,3.8100,3.8100,3.8100,3.8100,0,0
O9B,DBXT MSASPAC US$,D,20140408,3.8300,3.8300,3.8300,3.8300,0,0
O9B,DBXT MSASPAC US$,D,20140409,3.8800,3.8800,3.8800,3.8800,0,0
O9B,DBXT MSASPAC US$,D,20140410,3.9000,3.9000,3.9000,3.9000,0,0
O9B,DBXT MSASPAC US$,D,20140411,3.8700,3.8700,3.8700,3.8700,0,0
O9B,DBXT MSASPAC US$,D,20140414,3.8600,3.8600,3.8600,3.8600,240,0
O9B,DBXT MSASPAC US$,D,20140415,3.8400,3.8400,3.8400,3.8400,0,0
O9B,DBXT MSASPAC US$,D,20140416,3.8500,3.8500,3.8500,3.8500,10,0
O9B,DBXT MSASPAC US$,D,20140417,3.8600,3.8600,3.8600,3.8600,0,0
O9B,DBXT MSASPAC US$,D,20140421,3.8800,3.8800,3.8800,3.8800,0,0
O9B,DBXT MSASPAC US$,D,20140422,3.8700,3.8700,3.8700,3.8700,0,0
O9B,DBXT MSASPAC US$,D,20140423,3.8600,3.8600,3.8600,3.8600,0,0
O9B,DBXT MSASPAC US$,D,20140424,3.8600,3.8600,3.8600,3.8600,0,0
O9B,DBXT MSASPAC US$,D,20140425,3.8200,3.8200,3.8200,3.8200,0,0
O9B,DBXT MSASPAC US$,D,20140428,3.8300,3.8300,3.8300,3.8300,0,0
O9B,DBXT MSASPAC US$,D,20140429,3.8300,3.8300,3.8300,3.8300,0,0
O9B,DBXT MSASPAC US$,D,20140430,3.8100,3.8100,3.8100,3.8100,0,0
O9B,DBXT MSASPAC US$,D,20140502,3.8200,3.8200,3.8200,3.8200,0,0
O9B,DBXT MSASPAC US$,D,20140505,3.8100,3.8100,3.8100,3.8100,0,0
O9B,DBXT MSASPAC US$,D,20140506,3.8200,3.8200,3.8200,3.8200,0,0
O9B,DBXT MSASPAC US$,D,20140507,3.8000,3.8000,3.8000,3.8000,0,0
O9B,DBXT MSASPAC US$,D,20140508,3.8200,3.8200,3.8200,3.8200,0,0
O9B,DBXT MSASPAC US$,D,20140509,3.8200,3.8200,3.8200,3.8200,0,0
O9B,DBXT MSASPAC US$,D,20140512,3.8400,3.8400,3.8400,3.8400,0,0
O9B,DBXT MSASPAC US$,D,20140514,3.9000,3.9000,3.9000,3.9000,0,0
O9B,DBXT MSASPAC US$,D,20140515,3.9100,3.9100,3.9100,3.9100,0,0
O9B,DBXT MSASPAC US$,D,20140516,3.9100,3.9100,3.9100,3.9100,0,0
O9B,DBXT MSASPAC US$,D,20140519,3.9000,3.9000,3.9000,3.9000,0,0
O9B,DBXT MSASPAC US$,D,20140520,3.8900,3.8900,3.8900,3.8900,300,0
O9B,DBXT MSASPAC US$,D,20140521,3.8900,3.8900,3.8900,3.8900,0,0
O9B,DBXT MSASPAC US$,D,20140522,3.9200,3.9200,3.9200,3.9200,0,0
O9B,DBXT MSASPAC US$,D,20140523,3.9300,3.9300,3.9300,3.9300,0,0
O9B,DBXT MSASPAC US$,D,20140526,3.9400,3.9400,3.9400,3.9400,0,0
O9B,DBXT MSASPAC US$,D,20140527,3.9300,3.9300,3.9300,3.9300,0,0
O9B,DBXT MSASPAC US$,D,20140528,3.9500,3.9500,3.9500,3.9500,2000,0
O9B,DBXT MSASPAC US$,D,20140529,3.9400,3.9400,3.9400,3.9400,0,0
O9B,DBXT MSASPAC US$,D,20140530,3.9300,3.9300,3.9300,3.9300,0,0
O9B,DBXT MSASPAC US$,D,20140602,3.9300,3.9300,3.9300,3.9300,0,0
O9B,DBXT MSASPAC US$,D,20140603,3.9500,3.9500,3.9500,3.9500,0,0
O9B,DBXT MSASPAC US$,D,20140604,3.9300,3.9300,3.9300,3.9300,0,0
O9B,DBXT MSASPAC US$,D,20140605,3.9400,3.9400,3.9400,3.9400,0,0
O9B,DBXT MSASPAC US$,D,20140606,3.9500,3.9500,3.9500,3.9500,0,0
O9B,DBXT MSASPAC US$,D,20140609,3.9600,3.9600,3.9600,3.9600,0,0
O9B,DBXT MSASPAC US$,D,20140610,3.9800,3.9800,3.9800,3.9800,0,0
O9B,DBXT MSASPAC US$,D,20140611,3.9800,3.9800,3.9800,3.9800,0,0
O9B,DBXT MSASPAC US$,D,20140612,3.9700,3.9700,3.9700,3.9700,0,0
O9B,DBXT MSASPAC US$,D,20140613,3.9600,3.9600,3.9600,3.9600,0,0
O9B,DBXT MSASPAC US$,D,20140616,3.9600,3.9600,3.9600,3.9600,0,0
O9B,DBXT MSASPAC US$,D,20140617,3.9500,3.9500,3.9500,3.9500,0,0
O9B,DBXT MSASPAC US$,D,20140618,3.9400,3.9400,3.9400,3.9400,0,0
O9B,DBXT MSASPAC US$,D,20140619,3.9700,3.9700,3.9700,3.9700,0,0
O9B,DBXT MSASPAC US$,D,20140620,3.9500,3.9500,3.9500,3.9500,0,0
O9B,DBXT MSASPAC US$,D,20140623,3.9400,3.9400,3.9400,3.9400,0,0
O9B,DBXT MSASPAC US$,D,20140624,3.9500,3.9500,3.9500,3.9500,0,0
O9B,DBXT MSASPAC US$,D,20140625,3.9700,3.9700,3.9700,3.9700,10,0
O9B,DBXT MSASPAC US$,D,20140626,3.9500,3.9500,3.9500,3.9500,10,0
O9B,DBXT MSASPAC US$,D,20140627,3.9800,3.9800,3.9800,3.9800,0,0
O9B,DBXT MSASPAC US$,D,20140630,3.9900,3.9900,3.9900,3.9900,370,0
O9B,DBXT MSASPAC US$,D,20140701,3.9900,3.9900,3.9900,3.9900,0,0
O9B,DBXT MSASPAC US$,D,20140702,4.0400,4.0400,4.0400,4.0400,0,0
O9B,DBXT MSASPAC US$,D,20140703,4.0500,4.0500,4.0500,4.0500,0,0
O9B,DBXT MSASPAC US$,D,20140704,4.0500,4.0500,4.0500,4.0500,0,0
O9B,DBXT MSASPAC US$,D,20140707,4.0600,4.0600,4.0600,4.0600,0,0
O9B,DBXT MSASPAC US$,D,20140708,4.0600,4.0600,4.0600,4.0600,0,0
O9B,DBXT MSASPAC US$,D,20140709,4.0300,4.0300,4.0300,4.0300,0,0
O9B,DBXT MSASPAC US$,D,20140710,4.0300,4.0300,4.0300,4.0300,0,0
O9B,DBXT MSASPAC US$,D,20140711,4.0300,4.0300,4.0300,4.0300,0,0
O9B,DBXT MSASPAC US$,D,20140714,4.0400,4.0400,4.0400,4.0400,0,0
O9B,DBXT MSASPAC US$,D,20140715,4.0500,4.0500,4.0500,4.0500,0,0
O9B,DBXT MSASPAC US$,D,20140716,4.0500,4.0500,4.0500,4.0500,0,0
O9B,DBXT MSASPAC US$,D,20140717,4.0500,4.0500,4.0500,4.0500,0,0
